YEAR,STATE,ENERGY SOURCE,NON CLEAN SOURCE,CLEAN SOURCE,GENERATION (Megawatthours)
2007,MT,Wind,0,991552,991552
2007,MT,Wood and Wood Derived Fuels,221890,0,221890
2007,NC,Coal,159966077,0,159966077
2007,NC,Hydroelectric Conventional,0,5968318,5968318
2007,NC,Natural Gas,8913285,0,8913285
2007,NC,Nuclear,0,80089410,80089410
2007,NC,Other,683703,0,683703
2007,NC,Other Biomass,173690,0,173690
2007,NC,Other Gases,0,0,0
2007,NC,Petroleum,991379,0,991379
2007,NC,Pumped Storage,0,273992,273992
2007,NC,Total,0,260230602,260230602
2007,NC,Wood and Wood Derived Fuels,3170748,0,3170748
2007,ND,Coal,58327106,0,58327106
2007,ND,Hydroelectric Conventional,0,2610786,2610786
2007,ND,Natural Gas,33149,0,33149
2007,ND,Other,1946,0,1946
2007,ND,Other Biomass,27014,0,27014
2007,ND,Other Gases,105030,0,105030
2007,ND,Petroleum,101636,0,101636
2007,ND,Total,0,62448210,62448210
2007,ND,Wind,0,1241544,1241544
2007,NE,Coal,39259822,0,39259822
2007,NE,Hydroelectric Conventional,0,694888,694888
2007,NE,Natural Gas,2220040,0,2220040
2007,NE,Nuclear,0,22083064,22083064
2007,NE,Other Biomass,122518,0,122518
2007,NE,Other Gases,0,0,0
2007,NE,Petroleum,71534,0,71534
2007,NE,Total,0,64885398,64885398
2007,NE,Wind,0,433530,433530
2007,NH,Coal,7854830,0,7854830
2007,NH,Hydroelectric Conventional,0,2530458,2530458
2007,NH,Natural Gas,11508029,0,11508029
2007,NH,Nuclear,0,21527768,21527768
2007,NH,Other,117122,0,117122
2007,NH,Other Biomass,305632,0,305632
2007,NH,Petroleum,769590,0,769590
2007,NH,Total,0,46554342,46554342
2007,NH,Wood and Wood Derived Fuels,1940913,0,1940913
2007,NJ,Coal,20421340,0,20421340
2007,NJ,Hydroelectric Conventional,0,41818,41818
2007,NJ,Natural Gas,37504663,0,37504663
2007,NJ,Nuclear,0,64020752,64020752
2007,NJ,Other,977988,0,977988
2007,NJ,Other Biomass,1646332,0,1646332
2007,NJ,Other Gases,321099,0,321099
2007,NJ,Petroleum,905543,0,905543
2007,NJ,Pumped Storage,0,-537868,-537868
2007,NJ,Total,0,125342490,125342490
2007,NJ,Wind,0,40824,40824
2007,NM,Coal,55207294,0,55207294
2007,NM,Hydroelectric Conventional,0,535956,535956
2007,NM,Natural Gas,13320008,0,13320008
2007,NM,Other Biomass,31988,0,31988
2007,NM,Petroleum,88942,0,88942
2007,NM,Total,0,71970666,71970666
2007,NM,Wind,0,2786478,2786478
2007,NV,Coal,14181822,0,14181822
2007,NV,Geothermal,2505382,0,2505382
2007,NV,Hydroelectric Conventional,0,4006382,4006382
2007,NV,Natural Gas,44526540,0,44526540
2007,NV,Other Gases,8512,0,8512
2007,NV,Petroleum,22900,0,22900
2007,NV,Solar Thermal and Photovoltaic,0,87934,87934
2007,NV,Total,0,65339472,65339472
2007,NY,Coal,42811084,0,42811084
2007,NY,Hydroelectric Conventional,0,50505111,50505111
2007,NY,Natural Gas,91267262,0,91267262
2007,NY,Nuclear,0,84905708,84905708
2007,NY,Other,1864584,0,1864584
2007,NY,Other Biomass,2898692,0,2898692
2007,NY,Petroleum,16390218,0,16390218
2007,NY,Pumped Storage,0,-1536760,-1536760
2007,NY,Total,0,291757375,291757375
2007,NY,Wind,0,1666952,1666952
2007,NY,Wood and Wood Derived Fuels,984522,0,984522
2007,OH,Coal,266261358,0,266261358
2007,OH,Hydroelectric Conventional,0,820872,820872
2007,OH,Natural Gas,7949795,0,7949795
2007,OH,Nuclear,0,31528098,31528098
2007,OH,Other,6644,0,6644
2007,OH,Other Biomass,42034,0,42034
2007,OH,Other Gases,578546,0,578546
2007,OH,Petroleum,2295491,0,2295491
2007,OH,Total,0,310311090,310311090
2007,OH,Wind,0,29496,29496
2007,OH,Wood and Wood Derived Fuels,798757,0,798757
2007,OK,Coal,68875874,0,68875874
2007,OK,Hydroelectric Conventional,0,6131724,6131724
2007,OK,Natural Gas,66287822,0,66287822
2007,OK,Other,50538,0,50538
2007,OK,Other Biomass,7442,0,7442
2007,OK,Other Gases,44948,0,44948
2007,OK,Petroleum,320975,0,320975
2007,OK,Pumped Storage,0,-331688,-331688
2007,OK,Total,0,145638190,145638190
2007,OK,Wind,0,3698288,3698288
2007,OK,Wood and Wood Derived Fuels,552266,0,552266
2007,OR,Coal,8703248,0,8703248
2007,OR,Hydroelectric Conventional,0,67174878,67174878
2007,OR,Natural Gas,29715335,0,29715335
